Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,58.700001,59.630001,58.630001,58.939999,57.713058,1477100
2017-01-04,59.259998,59.75,58.509998,59.59,58.349525,1637400
2017-01-05,59.299999,60.0,59.009998,59.650002,58.408283,1394700
2017-01-06,59.0,59.580002,57.939999,59.099998,57.869728,1824800
2017-01-09,59.119999,59.189999,57.830002,58.150002,56.939507,3610100
2017-01-10,58.380001,58.799999,58.299999,58.5,57.282219,1506000
2017-01-11,58.459999,58.619999,57.580002,58.009998,56.802414,1285800
2017-01-12,57.720001,58.959999,57.439999,58.32,57.105965,1808600
2017-01-13,58.470001,58.939999,58.32,58.73,57.507431,1505100
2017-01-17,58.529999,59.389999,58.419998,58.950001,57.722855,1651100
2017-01-18,58.98,59.419998,58.310001,58.52,57.3018,1565400
2017-01-19,58.52,58.689999,57.830002,58.23,57.017834,1470700
2017-01-20,58.380001,59.790001,57.799999,58.619999,57.399719,2453400
2017-01-23,58.48,59.369999,58.349998,59.259998,58.026398,2035600
2017-01-24,59.040001,59.93,59.040001,59.700001,58.457237,1453800
2017-01-25,60.099998,60.18,59.029999,60.02,58.770573,1523000
2017-01-26,60.0,60.91,59.830002,60.18,58.927242,1353700
2017-01-27,60.189999,60.200001,58.779999,59.09,57.859936,1478700
2017-01-30,59.099998,59.099998,57.490002,57.919998,56.714291,2762000
2017-01-31,55.02,57.189999,54.75,57.040001,55.852612,6755400
2017-02-01,57.099998,57.619999,55.950001,56.59,55.411976,4032800
2017-02-02,56.599998,57.169998,56.110001,56.25,55.079056,2064900
2017-02-03,56.5,56.810001,56.040001,56.450001,55.274891,2426600
2017-02-06,56.240002,57.540001,56.009998,56.66,55.480518,1994100
2017-02-07,56.73,57.240002,56.459999,56.610001,55.431564,3453300
2017-02-08,56.75,56.860001,56.240002,56.84,55.656773,1287400
2017-02-09,56.84,57.279999,56.310001,56.759998,55.578438,1659500
2017-02-10,56.869999,57.48,56.720001,57.34,56.146362,1615800
2017-02-13,57.32,57.48,56.790001,57.16,56.328674,1155700
2017-02-14,56.91,57.860001,56.91,57.740002,56.900242,995400
2017-02-15,57.470001,57.650002,57.07,57.310001,56.476494,1581100
2017-02-16,57.34,57.470001,56.389999,56.419998,55.599434,1845400
2017-02-17,56.41,56.950001,56.169998,56.93,56.10202,1068000
2017-02-21,56.900002,57.450001,56.630001,57.130001,56.29911,1456700
2017-02-22,57.049999,57.580002,56.900002,57.549999,56.713001,2482100
2017-02-23,57.900002,57.970001,57.41,57.68,56.84111,1789600
2017-02-24,57.34,57.34,55.990002,56.560001,55.7374,2307800
2017-02-27,55.889999,57.18,55.529999,57.02,56.190712,2183600
2017-02-28,56.990002,57.360001,56.279999,56.380001,55.56002,2568500
2017-03-01,57.540001,58.849998,57.290001,58.400002,57.55064,2471300
2017-03-02,58.09,58.810001,57.959999,58.639999,57.787151,2314700
2017-03-03,58.650002,58.869999,58.09,58.82,57.964531,1397900
2017-03-06,58.450001,58.509998,57.540001,57.580002,56.742569,1660000
2017-03-07,57.5,57.93,56.950001,57.779999,56.939655,1719500
2017-03-08,57.830002,58.57,57.669998,58.529999,57.678745,1701200
2017-03-09,58.5,58.959999,58.310001,58.75,57.89555,2425400
2017-03-10,59.34,61.119999,59.34,60.049999,59.176643,2884400
2017-03-13,60.16,60.57,59.490002,60.509998,59.629951,2717500
2017-03-14,60.360001,60.610001,59.880001,60.099998,59.225914,1332200
2017-03-15,61.939999,63.040001,61.540001,62.939999,62.024609,2768100
2017-03-16,62.860001,63.400002,62.400002,62.470001,61.561447,1606200
2017-03-17,62.450001,62.689999,62.18,62.25,61.344646,1473700
2017-03-20,62.27,62.59,61.75,61.849998,60.950462,1611900
2017-03-21,62.040001,62.360001,60.540001,60.57,59.689079,1336100
2017-03-22,60.610001,60.700001,59.849998,60.529999,59.649658,1603500
2017-03-23,60.549999,60.91,60.32,60.529999,59.649658,891100
2017-03-24,60.799999,60.810001,59.900002,60.200001,59.324463,761700
2017-03-27,60.049999,60.330002,59.610001,60.18,59.304752,1059900
2017-03-28,60.080002,60.98,60.080002,60.689999,59.807331,880700
2017-03-29,60.639999,60.82,60.330002,60.599998,59.718643,537500
2017-03-30,60.450001,61.049999,60.18,61.009998,60.122681,1044500
2017-03-31,60.970001,61.200001,60.450001,60.5,59.620098,2951500
2017-04-03,61.07,61.849998,60.700001,61.48,60.585846,2236900
2017-04-04,61.16,61.549999,60.91,60.990002,60.102974,1661900
2017-04-05,61.259998,61.48,59.990002,60.02,59.147079,1544100
2017-04-06,60.279999,60.98,60.0,60.84,59.955151,1630200
2017-04-07,60.57,61.299999,60.459999,60.91,60.024136,1546600
2017-04-10,60.939999,62.950001,60.93,61.84,60.940609,4141800
2017-04-11,61.880001,62.119999,61.66,62.049999,61.147556,1985600
2017-04-12,62.59,62.59,60.84,61.049999,60.162098,3272500
2017-04-13,60.869999,60.869999,59.369999,59.700001,58.831734,4346300
2017-04-17,60.110001,60.18,59.27,59.400002,58.536095,5002100
2017-04-18,56.84,58.5,56.369999,56.91,56.08231,8263600
2017-04-19,57.040001,57.07,56.139999,56.41,55.589581,3760400
2017-04-20,56.740002,56.779999,56.169998,56.470001,55.648712,2733400
2017-04-21,56.310001,56.439999,55.68,55.810001,54.99831,2908400
2017-04-24,56.490002,56.970001,56.119999,56.32,55.500893,3268400
2017-04-25,56.57,57.27,56.470001,57.209999,56.377949,2773500
2017-04-26,57.220001,58.209999,57.009998,57.880001,57.038204,2155700
2017-04-27,57.790001,58.349998,57.720001,58.029999,57.18602,2026500
2017-04-28,57.990002,58.060001,56.560001,56.810001,55.983768,2654300
2017-05-01,57.389999,57.639999,56.080002,56.389999,55.569874,2170900
2017-05-02,56.5,56.529999,55.889999,56.110001,55.293945,1508700
2017-05-03,55.959999,56.080002,55.09,55.560001,54.751945,1961000
2017-05-04,55.830002,55.869999,55.450001,55.619999,54.811069,1530900
2017-05-05,55.700001,56.220001,55.439999,56.189999,55.37278,1729700
2017-05-08,56.25,56.389999,55.209999,55.540001,54.732235,1910100
2017-05-09,55.549999,56.450001,55.5,56.220001,55.402348,2081000
2017-05-10,56.049999,56.919998,55.82,56.75,55.924637,1316800
2017-05-11,56.560001,56.57,55.439999,55.540001,54.732235,1471200
2017-05-12,55.279999,55.540001,55.009998,55.209999,54.407036,987600
2017-05-15,55.27,55.490002,53.630001,54.040001,53.254051,3241200
2017-05-16,54.029999,54.16,53.75,54.110001,53.323036,1366800
2017-05-17,54.110001,54.110001,52.830002,52.990002,52.219322,1934600
2017-05-18,52.799999,52.970001,52.23,52.759998,51.992664,2146200
2017-05-19,52.799999,53.139999,52.389999,52.619999,51.854702,2321000
2017-05-22,52.91,53.490002,52.720001,52.950001,52.179905,2738400
2017-05-23,52.869999,53.139999,52.59,52.84,52.432938,1382600
2017-05-24,52.900002,53.110001,51.959999,52.0,51.599411,2244400
2017-05-25,52.150002,52.490002,51.630001,51.860001,51.460487,3923500
2017-05-26,51.799999,52.599998,51.630001,52.32,51.916943,1797200
2017-05-30,52.290001,53.09,52.119999,53.009998,52.601627,1507700
2017-05-31,53.029999,53.060001,52.610001,53.009998,52.601627,1466500
2017-06-01,53.380001,53.970001,53.119999,53.310001,52.899319,1450500
2017-06-02,53.18,53.650002,52.900002,53.240002,52.829857,988300
2017-06-05,53.139999,53.720001,53.080002,53.43,53.018394,1188000
2017-06-06,52.98,52.98,51.799999,52.07,51.668869,1802500
2017-06-07,52.299999,52.34,51.970001,52.130001,51.728409,1492600
2017-06-08,52.130001,53.450001,51.610001,52.849998,52.44286,1722400
2017-06-09,52.849998,53.310001,52.720001,53.279999,52.869549,1558700
2017-06-12,53.360001,54.09,53.110001,53.23,52.819935,1479700
2017-06-13,53.299999,53.73,53.150002,53.689999,53.27639,823800
2017-06-14,53.509998,53.57,52.91,53.34,52.929089,1480900
2017-06-15,53.0,55.080002,52.759998,54.889999,54.467144,3495000
2017-06-16,55.130001,56.09,54.639999,55.490002,55.062527,3805100
2017-06-19,55.549999,55.860001,54.880001,55.450001,55.022831,1517000
2017-06-20,55.57,56.119999,55.439999,55.509998,55.082367,1327700
2017-06-21,55.549999,56.57,55.490002,55.959999,55.528904,4286400
2017-06-22,55.880001,56.950001,55.82,56.23,55.796822,2413500
2017-06-23,55.869999,55.970001,54.889999,55.540001,55.112141,3367900
2017-06-26,55.75,56.549999,54.09,55.099998,54.675526,3508800
2017-06-27,55.02,55.240002,54.490002,54.509998,54.090073,1491000
2017-06-28,54.849998,55.610001,54.68,54.709999,54.288532,1790300
2017-06-29,54.849998,54.98,53.630001,54.080002,53.663387,2203000
2017-06-30,54.290001,54.759998,54.0,54.02,53.603848,2439700
2017-07-03,54.09,55.790001,54.09,54.830002,54.407612,1697500
2017-07-05,54.77,54.93,53.93,53.93,53.514542,2153600
2017-07-06,53.900002,54.0,52.77,52.84,52.432938,1875400
2017-07-07,52.950001,53.130001,52.459999,52.5,52.095558,1791100
2017-07-10,52.450001,52.950001,52.32,52.490002,52.085636,1874800
2017-07-11,52.549999,52.599998,51.759998,51.990002,51.589489,2233000
2017-07-12,50.689999,51.610001,49.98,50.349998,49.96212,5880400
2017-07-13,50.360001,51.439999,50.360001,51.419998,51.023876,3305500
2017-07-14,51.400002,51.950001,51.110001,51.619999,51.222336,2104800
2017-07-17,51.650002,52.310001,51.639999,52.0,51.599411,3222900
